no_of_children,no_of_week_nights,arrival_date,avg_price_per_room,booking_status
0.0,1.0,28.0,164.0,0.0
0.0,4.0,1.0,93.5,0.0
0.0,1.0,21.0,140.4,0.0
0.0,3.0,7.0,118.8,0.0
0.0,4.0,15.0,98.1,0.0
0.0,1.0,30.0,168.3,1.0
0.0,2.0,23.0,93.6,0.0
0.0,2.0,15.0,150.45,1.0
0.0,2.0,8.0,75.0,0.0
0.0,7.0,2.0,85.0,0.0
0.0,2.0,15.0,94.0,0.0
0.0,3.0,19.0,78.0,0.0
0.0,2.0,27.0,176.0,1.0
1.0,3.0,29.0,76.5,0.0
0.0,4.0,4.0,74.8,1.0
0.0,1.0,26.0,66.0,0.0
0.0,3.0,3.0,90.0,0.0
0.0,1.0,5.0,83.9,0.0
0.0,0.0,13.0,103.0,0.0
0.0,8.0,1.0,101.38,1.0
0.0,5.0,13.0,77.51,1.0
0.0,0.0,29.0,97.02,0.0
0.0,2.0,2.0,65.0,0.0
0.0,1.0,20.0,79.0,0.0
0.0,3.0,26.0,92.51,0.0
0.0,3.0,12.0,121.5,0.0
1.0,1.0,27.0,107.3,0.0
0.0,1.0,15.0,72.9,0.0
0.0,0.0,2.0,97.2,1.0
0.0,0.0,2.0,129.0,0.0
1.0,2.0,12.0,121.5,0.0
0.0,4.0,28.0,109.25,0.0
0.0,0.0,17.0,95.0,0.0
0.0,5.0,20.0,162.0,1.0
0.0,1.0,25.0,104.0,0.0
0.0,1.0,27.0,81.0,0.0
2.0,2.0,28.0,162.9,1.0
0.0,3.0,29.0,139.5,0.0
0.0,2.0,5.0,72.25,0.0
0.0,0.0,29.0,120.35,0.0
0.0,1.0,13.0,67.5,1.0
0.0,0.0,31.0,65.0,0.0
0.0,1.0,5.0,147.5,0.0
0.0,1.0,30.0,90.0,0.0
0.0,2.0,28.0,125.1,0.0
0.0,1.0,5.0,73.64,0.0
1.0,2.0,16.0,145.8,1.0
0.0,3.0,8.0,88.0,1.0
0.0,3.0,9.0,96.3,1.0
0.0,1.0,19.0,81.0,1.0
0.0,3.0,4.0,98.33,0.0
0.0,2.0,11.0,124.0,1.0
0.0,1.0,15.0,89.3,0.0
0.0,4.0,20.0,75.0,0.0
0.0,3.0,15.0,114.0,0.0
1.0,2.0,14.0,130.5,0.0
0.0,2.0,8.0,170.0,0.0
0.0,2.0,19.0,71.0,0.0
0.0,3.0,14.0,39.0,0.0
1.0,4.0,17.0,106.25,1.0
0.0,2.0,25.0,109.8,0.0
0.0,3.0,3.0,117.0,0.0
0.0,2.0,18.0,120.9,1.0
0.0,4.0,12.0,114.33,0.0
0.0,1.0,7.0,81.0,0.0
0.0,2.0,14.0,109.0,0.0
2.0,3.0,15.0,143.1,1.0
0.0,2.0,4.0,89.0,1.0
0.0,3.0,23.0,100.3,1.0
0.0,1.0,20.0,62.0,0.0
0.0,8.0,5.0,90.95,1.0
0.0,3.0,31.0,100.0,1.0
0.0,2.0,16.0,91.0,0.0
0.0,2.0,8.0,121.0,1.0
0.0,1.0,11.0,97.02,0.0
0.0,1.0,29.0,143.2,0.0
0.0,4.0,31.0,120.6,0.0
0.0,2.0,2.0,100.0,0.0
0.0,4.0,6.0,105.83,0.0
0.0,5.0,16.0,128.86,1.0
0.0,5.0,13.0,150.45,1.0
1.0,4.0,9.0,85.28,0.0
0.0,1.0,12.0,79.0,1.0
0.0,2.0,4.0,80.0,1.0
0.0,5.0,22.0,85.0,0.0
1.0,2.0,13.0,114.75,1.0
0.0,3.0,24.0,55.0,0.0
0.0,2.0,20.0,180.16,0.0
0.0,0.0,17.0,110.0,1.0
0.0,2.0,15.0,89.0,0.0
0.0,1.0,13.0,79.0,1.0
0.0,4.0,24.0,79.0,1.0
0.0,1.0,21.0,65.0,0.0
0.0,5.0,4.0,80.0,1.0
0.0,2.0,9.0,74.8,0.0
0.0,2.0,17.0,109.0,1.0
0.0,0.0,12.0,110.11,0.0
0.0,3.0,21.0,174.0,0.0
0.0,1.0,29.0,109.8,0.0
0.0,1.0,8.0,139.5,0.0
0.0,1.0,6.0,179.0,0.0
0.0,2.0,31.0,95.0,0.0
0.0,5.0,14.0,106.14,0.0
0.0,1.0,29.0,65.0,1.0
1.0,3.0,16.0,90.0,0.0
0.0,1.0,11.0,164.0,0.0
0.0,1.0,15.0,94.5,1.0
0.0,1.0,24.0,133.0,0.0
0.0,2.0,18.0,75.0,1.0
0.0,0.0,13.0,75.0,0.0
0.0,1.0,25.0,84.7,1.0
0.0,2.0,11.0,97.0,0.0
0.0,2.0,18.0,96.9,0.0
0.0,2.0,8.0,110.0,0.0
0.0,0.0,1.0,59.04,0.0
0.0,2.0,25.0,97.54,1.0
0.0,4.0,4.0,120.15,0.0
0.0,0.0,24.0,146.7,0.0
2.0,2.0,28.0,153.85,0.0
0.0,3.0,15.0,111.4,0.0
0.0,3.0,16.0,40.0,0.0
0.0,3.0,15.0,139.0,0.0
0.0,2.0,21.0,115.0,1.0
0.0,1.0,12.0,80.0,1.0
0.0,3.0,5.0,117.3,1.0
0.0,1.0,17.0,146.7,0.0
0.0,3.0,2.0,89.93,0.0
0.0,3.0,15.0,80.0,0.0
1.0,1.0,26.0,95.0,1.0
0.0,3.0,26.0,131.2,1.0
0.0,1.0,15.0,104.72,0.0
0.0,4.0,2.0,62.37,0.0
0.0,0.0,13.0,76.5,1.0
0.0,2.0,13.0,151.2,0.0
0.0,2.0,30.0,65.0,1.0
0.0,3.0,10.0,118.07,0.0
0.0,2.0,11.0,130.0,0.0
0.0,1.0,3.0,118.8,0.0
0.0,3.0,17.0,136.0,0.0
0.0,2.0,6.0,78.0,0.0
0.0,4.0,6.0,168.38,1.0
1.0,3.0,2.0,169.0,0.0
0.0,2.0,29.0,107.41,0.0
0.0,3.0,10.0,60.0,0.0
0.0,3.0,7.0,87.0,0.0
0.0,3.0,1.0,109.25,0.0
0.0,1.0,24.0,81.19,0.0
0.0,1.0,14.0,66.0,0.0
0.0,2.0,7.0,80.0,1.0
1.0,1.0,30.0,140.0,0.0
0.0,0.0,24.0,95.0,1.0
0.0,2.0,9.0,94.5,0.0
0.0,4.0,30.0,104.0,0.0
0.0,1.0,5.0,89.0,0.0
0.0,1.0,26.0,89.24,0.0
0.0,7.0,28.0,66.53,0.0
0.0,3.0,19.0,88.5,0.0
0.0,4.0,16.0,93.5,1.0
0.0,2.0,21.0,90.0,0.0
0.0,2.0,2.0,100.0,0.0
0.0,5.0,11.0,113.26,0.0
0.0,3.0,10.0,81.0,0.0
0.0,2.0,2.0,100.0,0.0
0.0,2.0,5.0,94.5,0.0
0.0,3.0,18.0,132.3,0.0
0.0,3.0,10.0,102.0,0.0
0.0,2.0,20.0,72.25,1.0
0.0,2.0,25.0,80.75,0.0
0.0,4.0,3.0,106.68,1.0
0.0,3.0,14.0,77.35,0.0
0.0,1.0,30.0,127.0,0.0
0.0,0.0,21.0,91.0,1.0
0.0,3.0,14.0,145.85,1.0
0.0,2.0,8.0,58.0,0.0
0.0,1.0,1.0,106.4,1.0
0.0,1.0,27.0,65.0,0.0
0.0,2.0,10.0,75.33,0.0
0.0,2.0,18.0,105.3,0.0
0.0,1.0,16.0,85.0,0.0
0.0,2.0,10.0,90.67,0.0
2.0,1.0,6.0,200.1,0.0
0.0,2.0,9.0,79.2,0.0
0.0,0.0,23.0,90.0,0.0
0.0,4.0,29.0,100.3,1.0
0.0,3.0,7.0,80.75,0.0
0.0,5.0,8.0,85.0,0.0
0.0,0.0,29.0,65.0,0.0
0.0,1.0,4.0,131.4,1.0
0.0,2.0,23.0,123.8,0.0
0.0,2.0,12.0,100.1,0.0
0.0,3.0,5.0,119.0,0.0
0.0,3.0,1.0,117.9,0.0
0.0,3.0,12.0,110.0,1.0
0.0,1.0,7.0,143.2,0.0
0.0,2.0,10.0,94.99,0.0
0.0,2.0,1.0,72.25,0.0
0.0,6.0,6.0,99.45,1.0
0.0,2.0,20.0,95.0,0.0
0.0,2.0,29.0,155.73,1.0
0.0,4.0,31.0,95.0,0.0
0.0,2.0,13.0,184.0,0.0
0.0,4.0,7.0,90.6,1.0
0.0,2.0,11.0,54.74,0.0
0.0,3.0,29.0,145.8,0.0
0.0,4.0,5.0,76.5,0.0
0.0,1.0,23.0,95.0,0.0
2.0,1.0,19.0,127.6,0.0
0.0,2.0,22.0,88.0,0.0
0.0,1.0,1.0,109.1,0.0
0.0,2.0,28.0,111.6,0.0
0.0,5.0,11.0,89.25,0.0
0.0,4.0,19.0,82.88,0.0
2.0,1.0,4.0,168.3,1.0
0.0,3.0,19.0,120.0,0.0
1.0,1.0,19.0,107.67,0.0
1.0,4.0,23.0,74.44,1.0
0.0,2.0,5.0,93.0,0.0
0.0,2.0,22.0,93.0,0.0
0.0,1.0,29.0,136.0,0.0
0.0,2.0,19.0,110.0,1.0
0.0,5.0,22.0,88.92,0.0
0.0,1.0,23.0,96.0,0.0
2.0,3.0,20.0,207.9,1.0
0.0,2.0,17.0,124.0,0.0
0.0,7.0,15.0,68.0,1.0
0.0,0.0,17.0,100.8,1.0
2.0,3.0,18.0,214.6,1.0
0.0,2.0,5.0,89.3,0.0
0.0,2.0,26.0,266.67,0.0
1.0,2.0,17.0,160.5,0.0
0.0,3.0,31.0,100.33,0.0
0.0,3.0,2.0,105.3,1.0
0.0,1.0,28.0,100.5,0.0
0.0,1.0,7.0,110.0,0.0
0.0,4.0,20.0,98.0,0.0
0.0,2.0,17.0,80.75,0.0
0.0,3.0,29.0,138.0,0.0
0.0,2.0,28.0,96.3,1.0
0.0,1.0,30.0,139.0,1.0
0.0,1.0,5.0,98.55,0.0
0.0,3.0,4.0,80.0,0.0
0.0,1.0,21.0,165.0,0.0
0.0,2.0,4.0,68.0,0.0
0.0,3.0,30.0,110.33,1.0
0.0,2.0,18.0,53.58,0.0
0.0,3.0,26.0,137.7,1.0
1.0,3.0,26.0,99.3,0.0
0.0,1.0,28.0,101.18,0.0
0.0,9.0,3.0,72.25,0.0
0.0,3.0,15.0,90.95,0.0
0.0,1.0,24.0,141.0,0.0
0.0,1.0,6.0,65.0,0.0
0.0,2.0,19.0,105.3,0.0
0.0,2.0,15.0,90.9,0.0
0.0,1.0,8.0,126.0,0.0
0.0,1.0,19.0,81.0,0.0
0.0,1.0,2.0,81.0,0.0
0.0,3.0,15.0,102.8,0.0
0.0,3.0,30.0,82.79,1.0
0.0,1.0,16.0,86.0,0.0
0.0,3.0,25.0,85.0,0.0
0.0,2.0,4.0,89.0,1.0
0.0,4.0,23.0,81.82,0.0
0.0,1.0,7.0,85.0,0.0
0.0,3.0,11.0,77.25,0.0
0.0,1.0,27.0,160.0,0.0
0.0,3.0,26.0,55.0,0.0
0.0,2.0,9.0,90.0,1.0
0.0,2.0,26.0,65.0,0.0
0.0,1.0,11.0,86.63,1.0
0.0,4.0,24.0,82.88,1.0
0.0,1.0,22.0,131.4,0.0
0.0,2.0,27.0,76.0,0.0
0.0,2.0,16.0,101.5,1.0
0.0,1.0,10.0,70.0,1.0
0.0,3.0,26.0,95.0,1.0
0.0,3.0,3.0,104.77,0.0
0.0,3.0,26.0,60.0,0.0
0.0,2.0,23.0,99.45,1.0
0.0,3.0,4.0,95.0,1.0
0.0,1.0,25.0,108.9,0.0
0.0,1.0,26.0,93.0,0.0
0.0,2.0,14.0,109.0,0.0
0.0,3.0,31.0,111.35,1.0
0.0,2.0,5.0,99.45,1.0
0.0,3.0,8.0,71.6,0.0
0.0,3.0,2.0,62.8,0.0
0.0,2.0,7.0,81.9,1.0
0.0,2.0,7.0,149.4,0.0
0.0,2.0,14.0,119.85,0.0
0.0,3.0,20.0,84.15,1.0
0.0,1.0,25.0,119.0,0.0
0.0,3.0,12.0,110.0,1.0
0.0,5.0,11.0,97.87,0.0
0.0,2.0,6.0,139.0,0.0
0.0,1.0,30.0,95.0,0.0
0.0,1.0,6.0,110.0,0.0
0.0,3.0,18.0,85.5,1.0
0.0,3.0,6.0,135.15,0.0
0.0,0.0,23.0,116.1,0.0
0.0,3.0,20.0,95.5,1.0
0.0,3.0,23.0,224.67,1.0
0.0,8.0,10.0,103.5,1.0
0.0,0.0,16.0,90.0,1.0
0.0,1.0,8.0,94.0,0.0
0.0,3.0,14.0,70.0,0.0
0.0,2.0,20.0,73.0,0.0
0.0,3.0,14.0,94.5,0.0
0.0,0.0,9.0,108.0,0.0
0.0,2.0,21.0,61.88,0.0
0.0,2.0,16.0,48.0,0.0
0.0,2.0,21.0,105.0,0.0
0.0,5.0,5.0,92.94,0.0
1.0,1.0,21.0,173.8,0.0
0.0,1.0,10.0,70.0,1.0
0.0,1.0,26.0,100.02,1.0
0.0,8.0,18.0,67.77,0.0
0.0,1.0,4.0,101.15,0.0
0.0,1.0,22.0,126.5,0.0
0.0,2.0,6.0,84.45,0.0
0.0,1.0,4.0,98.1,1.0
0.0,2.0,2.0,65.0,0.0
0.0,3.0,8.0,142.67,1.0
0.0,1.0,20.0,58.0,0.0
0.0,4.0,26.0,158.4,1.0
0.0,5.0,6.0,112.2,0.0
0.0,3.0,4.0,125.55,1.0
1.0,2.0,17.0,89.5,0.0
0.0,3.0,10.0,213.0,1.0
0.0,3.0,14.0,133.11,1.0
0.0,1.0,21.0,65.0,0.0
0.0,1.0,2.0,100.0,0.0
0.0,2.0,2.0,75.0,0.0
0.0,1.0,10.0,88.27,0.0
0.0,3.0,20.0,125.0,0.0
0.0,3.0,15.0,66.3,0.0
0.0,2.0,26.0,75.0,1.0
0.0,4.0,17.0,93.5,0.0
0.0,1.0,13.0,138.0,0.0
2.0,5.0,7.0,183.73,0.0
0.0,3.0,27.0,135.22,1.0
0.0,0.0,21.0,65.0,0.0
0.0,2.0,14.0,109.0,0.0
0.0,2.0,10.0,126.9,0.0
0.0,1.0,25.0,120.0,0.0
0.0,4.0,13.0,120.8,0.0
0.0,0.0,29.0,95.0,0.0
0.0,1.0,4.0,6.0,0.0
0.0,1.0,15.0,151.0,0.0
1.0,3.0,29.0,76.5,0.0
0.0,3.0,15.0,65.0,1.0
0.0,2.0,15.0,130.0,1.0
0.0,0.0,23.0,67.0,0.0
0.0,1.0,28.0,60.0,1.0
0.0,4.0,17.0,122.4,0.0
0.0,3.0,8.0,78.0,0.0
0.0,4.0,15.0,97.0,0.0
0.0,2.0,4.0,80.0,1.0
0.0,2.0,17.0,180.0,0.0
0.0,3.0,7.0,130.0,1.0
0.0,4.0,9.0,58.35,0.0
0.0,3.0,23.0,224.67,1.0
0.0,2.0,12.0,88.0,0.0
0.0,3.0,2.0,89.25,1.0
2.0,2.0,23.0,201.0,0.0
0.0,2.0,17.0,79.0,0.0
0.0,2.0,24.0,87.5,0.0
0.0,1.0,26.0,72.24,0.0
0.0,1.0,15.0,40.0,0.0
0.0,2.0,8.0,143.45,0.0
0.0,3.0,7.0,114.3,0.0
0.0,1.0,24.0,79.2,1.0
0.0,1.0,8.0,122.4,1.0
0.0,5.0,29.0,110.0,0.0
0.0,3.0,10.0,126.0,0.0
0.0,3.0,25.0,89.25,0.0
0.0,1.0,5.0,87.3,0.0
0.0,3.0,24.0,90.0,0.0
0.0,1.0,7.0,159.3,1.0
0.0,1.0,18.0,125.1,0.0
0.0,4.0,29.0,63.75,1.0
0.0,1.0,19.0,76.5,0.0
0.0,2.0,2.0,100.0,0.0
0.0,2.0,1.0,122.4,1.0
0.0,0.0,25.0,162.0,0.0
0.0,4.0,2.0,90.0,1.0
0.0,1.0,1.0,127.0,1.0
0.0,2.0,2.0,85.0,0.0
0.0,1.0,29.0,120.0,0.0
0.0,2.0,20.0,73.0,0.0
0.0,3.0,1.0,106.25,0.0
0.0,2.0,15.0,115.0,1.0
0.0,3.0,23.0,94.35,0.0
0.0,1.0,8.0,120.0,0.0
0.0,5.0,4.0,151.2,1.0
0.0,2.0,22.0,88.5,1.0
0.0,5.0,24.0,118.27,0.0
0.0,1.0,11.0,127.82,1.0
0.0,4.0,18.0,141.3,0.0
0.0,2.0,5.0,151.0,0.0
2.0,1.0,23.0,158.4,1.0
0.0,3.0,25.0,111.6,0.0
0.0,2.0,2.0,66.18,0.0
0.0,3.0,29.0,102.05,1.0
1.0,2.0,23.0,104.85,0.0
0.0,2.0,23.0,80.75,0.0
0.0,1.0,27.0,65.0,0.0
1.0,3.0,10.0,98.1,0.0
0.0,4.0,30.0,140.0,1.0
0.0,2.0,26.0,70.07,0.0
0.0,2.0,9.0,75.0,1.0
0.0,3.0,17.0,92.23,0.0
0.0,0.0,10.0,120.0,1.0
0.0,1.0,10.0,95.0,0.0
0.0,2.0,20.0,52.36,0.0
1.0,1.0,5.0,118.3,1.0
0.0,2.0,21.0,75.8,0.0
0.0,3.0,15.0,165.5,0.0
0.0,2.0,14.0,115.0,1.0
2.0,4.0,19.0,167.45,0.0
0.0,2.0,6.0,159.3,0.0
0.0,1.0,25.0,67.5,1.0
0.0,2.0,23.0,89.3,0.0
0.0,4.0,13.0,135.9,0.0
0.0,1.0,5.0,130.0,0.0
0.0,2.0,19.0,115.0,1.0
0.0,2.0,15.0,98.32,0.0
0.0,4.0,26.0,110.0,0.0
2.0,2.0,5.0,69.53,1.0
0.0,3.0,15.0,65.0,1.0
0.0,4.0,19.0,73.67,1.0
0.0,3.0,9.0,58.9,0.0
0.0,0.0,20.0,85.0,0.0
0.0,3.0,8.0,108.67,0.0
0.0,3.0,31.0,59.5,0.0
0.0,3.0,18.0,72.37,0.0
0.0,1.0,17.0,50.0,0.0
0.0,1.0,18.0,94.0,0.0
0.0,3.0,12.0,110.0,1.0
0.0,1.0,27.0,160.0,0.0
0.0,5.0,13.0,90.95,1.0
0.0,1.0,11.0,90.0,0.0
2.0,1.0,16.0,131.78,0.0
0.0,2.0,6.0,110.0,0.0
0.0,2.0,18.0,114.0,0.0
0.0,1.0,18.0,65.0,0.0
0.0,2.0,30.0,145.1,0.0
0.0,4.0,5.0,90.0,1.0
1.0,3.0,25.0,85.6,1.0
0.0,3.0,4.0,125.4,0.0
0.0,4.0,18.0,72.0,0.0
0.0,2.0,10.0,80.0,0.0
0.0,2.0,9.0,90.0,0.0
0.0,2.0,1.0,75.0,1.0
0.0,2.0,8.0,114.3,1.0
0.0,2.0,14.0,138.67,0.0
0.0,2.0,3.0,95.63,1.0
0.0,1.0,8.0,103.0,0.0
0.0,0.0,10.0,146.7,0.0
0.0,1.0,13.0,69.53,0.0
0.0,3.0,14.0,96.3,0.0
0.0,2.0,26.0,107.0,1.0
0.0,2.0,18.0,115.0,1.0
0.0,2.0,15.0,130.0,1.0
0.0,4.0,9.0,88.0,0.0
0.0,0.0,27.0,52.0,0.0
1.0,4.0,24.0,158.5,0.0
0.0,2.0,15.0,120.0,1.0
0.0,3.0,13.0,91.0,0.0
0.0,4.0,5.0,168.3,1.0
0.0,2.0,13.0,75.0,0.0
0.0,2.0,15.0,117.33,0.0
0.0,1.0,29.0,65.0,1.0
0.0,0.0,17.0,110.0,1.0
0.0,1.0,29.0,120.0,0.0
0.0,3.0,29.0,99.79,0.0
0.0,1.0,3.0,85.0,0.0
0.0,3.0,8.0,116.1,1.0
0.0,2.0,3.0,145.0,0.0
0.0,2.0,14.0,101.5,0.0
0.0,1.0,17.0,67.0,0.0
0.0,1.0,27.0,76.5,1.0
0.0,1.0,13.0,105.3,1.0
0.0,0.0,12.0,131.0,0.0
0.0,1.0,8.0,124.0,0.0
0.0,1.0,15.0,96.0,0.0
0.0,1.0,7.0,6.0,0.0
1.0,3.0,9.0,237.0,0.0
0.0,5.0,14.0,130.78,1.0
0.0,2.0,28.0,90.95,1.0
0.0,3.0,5.0,189.0,0.0
0.0,3.0,21.0,76.92,0.0
0.0,0.0,20.0,90.0,1.0
0.0,4.0,9.0,143.43,0.0
0.0,1.0,12.0,120.0,1.0
0.0,2.0,6.0,99.45,1.0
0.0,2.0,2.0,140.4,1.0
0.0,2.0,30.0,161.67,0.0
0.0,2.0,22.0,87.13,1.0
0.0,2.0,30.0,65.0,1.0
0.0,3.0,1.0,58.0,0.0
0.0,4.0,25.0,103.87,0.0
0.0,2.0,17.0,109.0,1.0
0.0,2.0,16.0,71.1,0.0
0.0,2.0,1.0,132.6,1.0
0.0,2.0,2.0,126.9,1.0
0.0,1.0,10.0,98.0,0.0
0.0,2.0,18.0,87.3,0.0
0.0,1.0,8.0,91.2,0.0
0.0,1.0,5.0,154.0,1.0
1.0,4.0,23.0,101.54,1.0
0.0,1.0,31.0,106.0,0.0
2.0,3.0,11.0,85.03,1.0
0.0,5.0,15.0,124.8,1.0
0.0,2.0,3.0,143.03,0.0
0.0,1.0,4.0,127.8,0.0
0.0,1.0,1.0,36.25,0.0
0.0,2.0,13.0,60.0,0.0
0.0,1.0,7.0,177.0,0.0
0.0,2.0,7.0,75.27,0.0
0.0,3.0,14.0,112.0,1.0
0.0,2.0,27.0,76.0,0.0
0.0,2.0,9.0,125.1,0.0
0.0,1.0,23.0,135.9,0.0
0.0,2.0,2.0,100.0,0.0
0.0,2.0,23.0,191.0,0.0
1.0,4.0,28.0,98.18,1.0
2.0,1.0,14.0,198.9,1.0
0.0,2.0,12.0,106.0,0.0
0.0,1.0,13.0,85.5,0.0
0.0,1.0,8.0,98.94,0.0
0.0,0.0,10.0,114.3,0.0
0.0,1.0,19.0,80.0,0.0
0.0,1.0,26.0,76.16,0.0
0.0,4.0,30.0,115.9,0.0
0.0,4.0,26.0,110.8,0.0
0.0,4.0,7.0,89.25,0.0
1.0,2.0,21.0,94.5,1.0
0.0,2.0,8.0,128.76,0.0
1.0,2.0,27.0,128.1,1.0
0.0,1.0,6.0,104.0,0.0
1.0,1.0,17.0,115.89,0.0
0.0,2.0,19.0,148.0,0.0
0.0,0.0,1.0,81.0,0.0
0.0,1.0,2.0,109.0,0.0
0.0,1.0,11.0,126.9,0.0
0.0,3.0,10.0,186.0,1.0
0.0,3.0,6.0,110.0,0.0
0.0,3.0,20.0,113.4,1.0
0.0,2.0,25.0,105.3,1.0
1.0,5.0,22.0,150.56,1.0
0.0,1.0,5.0,65.0,0.0
0.0,2.0,20.0,100.0,1.0
0.0,5.0,22.0,96.12,0.0
0.0,3.0,10.0,120.9,0.0
0.0,2.0,4.0,107.0,0.0
0.0,2.0,2.0,85.0,0.0
0.0,1.0,6.0,104.0,0.0
0.0,3.0,7.0,88.0,0.0
0.0,1.0,28.0,95.0,0.0
0.0,1.0,15.0,50.0,0.0
0.0,4.0,30.0,119.0,0.0
0.0,2.0,18.0,72.25,0.0
0.0,3.0,8.0,70.0,1.0
0.0,0.0,19.0,55.6,0.0
0.0,2.0,7.0,132.3,0.0
0.0,2.0,26.0,117.3,0.0
0.0,2.0,30.0,65.0,1.0
0.0,3.0,14.0,95.0,0.0
0.0,2.0,23.0,158.4,0.0
0.0,1.0,21.0,112.0,0.0
0.0,2.0,22.0,90.0,0.0
0.0,4.0,23.0,75.95,0.0
0.0,3.0,20.0,96.3,0.0
0.0,10.0,1.0,109.65,1.0
0.0,1.0,12.0,114.3,0.0
0.0,2.0,19.0,115.0,1.0
0.0,3.0,20.0,132.3,0.0
0.0,3.0,9.0,158.4,0.0
0.0,1.0,1.0,89.0,0.0
0.0,1.0,6.0,67.0,0.0
0.0,2.0,23.0,117.15,0.0
0.0,1.0,30.0,109.0,1.0
0.0,0.0,20.0,133.98,0.0
0.0,1.0,12.0,110.65,0.0
0.0,3.0,8.0,118.8,1.0
0.0,2.0,21.0,140.4,0.0
0.0,3.0,19.0,75.0,0.0
0.0,4.0,1.0,146.7,0.0
2.0,1.0,12.0,198.9,1.0
0.0,1.0,1.0,96.0,0.0
0.0,3.0,22.0,96.3,0.0
0.0,0.0,30.0,105.0,1.0
0.0,3.0,19.0,80.0,0.0
0.0,1.0,17.0,78.41,0.0
0.0,2.0,1.0,101.5,1.0
0.0,2.0,8.0,139.0,0.0
0.0,3.0,27.0,157.68,0.0
0.0,1.0,29.0,104.4,0.0
0.0,1.0,5.0,112.2,0.0
0.0,1.0,5.0,95.4,0.0
0.0,0.0,15.0,67.5,1.0
0.0,2.0,8.0,103.5,1.0
0.0,2.0,28.0,111.83,1.0
0.0,1.0,9.0,168.3,1.0
0.0,2.0,27.0,105.3,1.0
0.0,4.0,12.0,77.0,0.0
0.0,2.0,8.0,143.5,0.0
0.0,2.0,18.0,90.0,0.0
0.0,1.0,13.0,79.0,0.0
0.0,5.0,12.0,80.75,0.0
0.0,3.0,3.0,89.0,1.0
0.0,1.0,23.0,105.3,0.0
0.0,2.0,16.0,67.32,1.0
0.0,0.0,8.0,65.0,1.0
0.0,3.0,17.0,70.0,0.0
0.0,2.0,2.0,137.7,0.0
0.0,2.0,24.0,95.0,0.0
0.0,2.0,25.0,105.6,0.0
0.0,3.0,28.0,53.38,0.0
0.0,2.0,3.0,112.0,0.0
0.0,0.0,14.0,77.0,0.0
0.0,2.0,1.0,101.5,1.0
0.0,2.0,16.0,87.0,0.0
0.0,0.0,10.0,108.0,1.0
0.0,1.0,13.0,42.0,0.0
0.0,5.0,5.0,92.94,0.0
0.0,1.0,28.0,126.36,1.0
0.0,0.0,3.0,77.03,1.0
1.0,3.0,1.0,75.0,0.0
0.0,3.0,18.0,92.0,0.0
0.0,2.0,2.0,75.0,0.0
0.0,2.0,18.0,125.0,0.0
0.0,2.0,25.0,200.0,0.0
0.0,2.0,22.0,89.25,1.0
0.0,3.0,2.0,140.9,0.0
0.0,3.0,31.0,109.93,0.0
0.0,3.0,5.0,67.0,0.0
0.0,2.0,6.0,60.0,0.0
0.0,0.0,18.0,185.0,0.0
2.0,0.0,19.0,156.6,1.0
0.0,4.0,12.0,81.81,1.0
0.0,2.0,8.0,108.0,0.0
0.0,3.0,9.0,100.3,1.0
0.0,4.0,29.0,70.5,0.0
0.0,6.0,1.0,53.85,0.0
1.0,2.0,4.0,149.85,0.0
0.0,3.0,8.0,90.95,0.0
0.0,4.0,20.0,62.0,0.0
0.0,1.0,7.0,102.6,0.0
0.0,2.0,16.0,70.0,0.0
0.0,2.0,10.0,68.07,0.0
0.0,2.0,24.0,95.0,0.0
2.0,1.0,8.0,153.0,0.0
2.0,2.0,29.0,112.01,0.0
2.0,1.0,6.0,221.0,1.0
0.0,3.0,30.0,70.0,0.0
0.0,1.0,21.0,72.25,0.0
0.0,1.0,23.0,114.0,0.0
0.0,3.0,4.0,135.9,1.0
0.0,2.0,10.0,80.75,0.0
1.0,3.0,13.0,134.1,1.0
2.0,2.0,29.0,183.3,1.0
0.0,3.0,29.0,73.74,1.0
0.0,3.0,1.0,75.0,0.0
0.0,1.0,23.0,95.0,0.0
0.0,3.0,30.0,114.4,0.0
0.0,2.0,7.0,65.0,0.0
0.0,2.0,20.0,99.0,0.0
0.0,2.0,29.0,91.2,0.0
0.0,1.0,18.0,105.3,0.0
0.0,4.0,29.0,73.95,1.0
0.0,2.0,13.0,115.0,1.0
1.0,2.0,22.0,152.1,0.0
0.0,3.0,2.0,99.45,1.0
0.0,0.0,4.0,101.0,0.0
1.0,1.0,20.0,109.0,0.0
0.0,5.0,4.0,140.0,0.0
0.0,1.0,2.0,110.24,0.0
0.0,3.0,16.0,100.75,1.0
0.0,0.0,13.0,79.2,0.0
0.0,3.0,14.0,103.7,1.0
0.0,2.0,19.0,65.0,0.0
0.0,2.0,20.0,101.7,1.0
0.0,2.0,9.0,175.5,0.0
0.0,3.0,2.0,107.09,0.0
2.0,4.0,13.0,147.9,1.0
0.0,2.0,26.0,75.0,1.0
0.0,2.0,4.0,118.0,0.0
0.0,3.0,1.0,90.0,0.0
0.0,1.0,14.0,67.0,0.0
0.0,0.0,25.0,164.0,1.0
0.0,1.0,7.0,75.24,0.0
0.0,0.0,20.0,60.06,0.0
0.0,2.0,3.0,156.5,0.0
0.0,0.0,30.0,105.0,1.0
0.0,3.0,25.0,80.8,0.0
2.0,2.0,20.0,108.0,0.0
